epoch;accuracy;f1_m;loss;precision_m;recall_m;val_accuracy;val_f1_m;val_loss;val_precision_m;val_recall_m
30;0.9793784022331238;0.9409564733505249;0.0645161047577858;0.9493775963783264;0.9381555914878845;0.9849148988723755;0.1942289173603058;0.04811234027147293;0.19907408952713013;0.18978364765644073
31;0.9796414971351624;0.9412309527397156;0.06516733765602112;0.9476308822631836;0.9406235814094543;0.9861427545547485;0.19495145976543427;0.05085686594247818;0.20000000298023224;0.1904914379119873
32;0.9801348447799683;0.9448190331459045;0.062489498406648636;0.9526167511940002;0.9419344067573547;0.9836870431900024;0.1934725046157837;0.052068255841732025;0.20000000298023224;0.18771366775035858
33;0.9808912873268127;0.9445763826370239;0.06041252985596657;0.9525883793830872;0.941136360168457;0.9847395420074463;0.19406023621559143;0.047767963260412216;0.20000000298023224;0.18892894685268402
34;0.9798059463500977;0.9425661563873291;0.06309664994478226;0.9477553963661194;0.9423694610595703;0.9845641255378723;0.19333668053150177;0.04812023043632507;0.20000000298023224;0.18754005432128906
35;0.9800690412521362;0.9420515298843384;0.0597115196287632;0.9460287094116211;0.9439921379089355;0.9847395420074463;0.1953207403421402;0.04806790500879288;0.20000000298023224;0.19118589162826538
36;0.9814832806587219;0.9440992474555969;0.058649446815252304;0.9496515989303589;0.9436426162719727;0.9852657318115234;0.1942589282989502;0.04864770546555519;0.19898991286754608;0.18997061252593994
37;0.9809570908546448;0.9447808861732483;0.06073248013854027;0.9451321363449097;0.9489880800247192;0.9856165647506714;0.19351889193058014;0.049953069537878036;0.20000000298023224;0.1878872811794281
38;0.9809899926185608;0.9457235336303711;0.05813649669289589;0.9485898017883301;0.9477826952934265;0.9849148988723755;0.19401735067367554;0.04978235438466072;0.20000000298023224;0.1887553334236145
39;0.981022834777832;0.9464464783668518;0.0594014935195446;0.9509607553482056;0.9474261999130249;0.9842132925987244;0.19392335414886475;0.049017284065485;0.20000000298023224;0.18858171999454498
40;0.9812201857566833;0.9457085132598877;0.05945355072617531;0.9536044597625732;0.9427250623703003;0.9857919812202454;0.19362887740135193;0.04593711346387863;0.19898991286754608;0.1887553334236145
41;0.9819766283035278;0.945440411567688;0.05489707365632057;0.9522991180419922;0.943323016166687;0.9856165647506714;0.193526029586792;0.04970124736428261;0.20000000298023224;0.1878872811794281
42;0.9812201857566833;0.94400954246521;0.057249560952186584;0.9489126801490784;0.9441211223602295;0.9845641255378723;0.19485236704349518;0.04966788738965988;0.20000000298023224;0.19031783938407898
43;0.9820753335952759;0.9467756748199463;0.05517852306365967;0.9543150663375854;0.9430779218673706;0.9857919812202454;0.1940857321023941;0.04904000833630562;0.20000000298023224;0.18892894685268402
44;0.9825357794761658;0.9501012563705444;0.05399048328399658;0.955995500087738;0.9484448432922363;0.9845641255378723;0.19371581077575684;0.0519026555120945;0.20000000298023224;0.18823449313640594
45;0.9829962253570557;0.9505888819694519;0.05459205433726311;0.9519619345664978;0.953461229801178;0.9850903153419495;0.19510972499847412;0.0448199063539505;0.20000000298023224;0.19083866477012634
46;0.9824042320251465;0.9500687718391418;0.05363665148615837;0.9528394937515259;0.9512144327163696;0.9864935874938965;0.1941806823015213;0.047710809856653214;0.20000000298023224;0.18910256028175354
47;0.9823384284973145;0.9488441348075867;0.053007084876298904;0.9550120830535889;0.947993814945221;0.9864935874938965;0.1946539580821991;0.04707040265202522;0.20000000298023224;0.18997061252593994
48;0.9822726249694824;0.9462811946868896;0.05556163936853409;0.95005202293396;0.947242796421051;0.9861427545547485;0.19548998773097992;0.045587122440338135;0.20000000298023224;0.19153310358524323
49;0.9827988743782043;0.9499762654304504;0.053850963711738586;0.9532824754714966;0.9508132338523865;0.9864935874938965;0.19428525865077972;0.04306815192103386;0.20000000298023224;0.18927615880966187
50;0.9838184714317322;0.9522888660430908;0.05245259031653404;0.9544341564178467;0.9544112682342529;0.9875460267066956;0.19538331031799316;0.043495241552591324;0.20000000298023224;0.1911725401878357
51;0.982634425163269;0.9506586790084839;0.052216485142707825;0.9529029726982117;0.9529399275779724;0.9884231090545654;0.19632074236869812;0.04289605841040611;0.20000000298023224;0.1928952932357788
52;0.9827331304550171;0.9484671354293823;0.053782083094120026;0.9538623690605164;0.947780191898346;0.9863181710243225;0.19351136684417725;0.044095348566770554;0.1988888829946518;0.1887686848640442
53;0.983127772808075;0.9519842267036438;0.05284016206860542;0.9562001824378967;0.9523488283157349;0.9850903153419495;0.19226430356502533;0.055050551891326904;0.20000000298023224;0.18581730127334595
54;0.9836868643760681;0.9527594447135925;0.05178656429052353;0.9568731188774109;0.9526500105857849;0.9845641255378723;0.19278530776500702;0.05402686819434166;0.20000000298023224;0.18649838864803314
55;0.9834566712379456;0.9533632397651672;0.052779670804739;0.9562689661979675;0.9544857740402222;0.9859673976898193;0.19420047104358673;0.04708916321396828;0.20000000298023224;0.18910256028175354
56;0.9834895730018616;0.9504238367080688;0.050863783806562424;0.9557459354400635;0.9494112730026245;0.9850903153419495;0.19344452023506165;0.05111675709486008;0.20000000298023224;0.18771366775035858
57;0.9830291271209717;0.949592649936676;0.05114133283495903;0.9528868198394775;0.9509829878807068;0.9868444204330444;0.1946682631969452;0.04799948260188103;0.20000000298023224;0.18997061252593994
58;0.9837526679039001;0.9528780579566956;0.051341667771339417;0.9551875591278076;0.9543200135231018;0.9871952533721924;0.19454097747802734;0.042059049010276794;0.19898991286754608;0.1904914379119873
59;0.9838513135910034;0.9532728791236877;0.05168586224317551;0.9568346738815308;0.9535683393478394;0.9870198369026184;0.19445699453353882;0.04883550852537155;0.20000000298023224;0.1896233856678009
60;0.9842789173126221;0.9546005725860596;0.0479537770152092;0.9571221470832825;0.9557161331176758;0.9856165647506714;0.19503743946552277;0.0479695200920105;0.20000000298023224;0.19066505134105682
61;0.9835224747657776;0.9504439234733582;0.04968290403485298;0.9525754451751709;0.9522380232810974;0.9864935874938965;0.19466666877269745;0.04706699028611183;0.20000000298023224;0.18997061252593994
62;0.9835553169250488;0.9512420296669006;0.05117558315396309;0.954573929309845;0.9528235197067261;0.9831608533859253;0.19497127830982208;0.046716026961803436;0.19907408952713013;0.1911725401878357
63;0.9834566712379456;0.9497829675674438;0.05026086047291756;0.951927900314331;0.9520211815834045;0.9878968596458435;0.19477537274360657;0.04479735717177391;0.20000000298023224;0.19014422595500946
64;0.9834895730018616;0.9524922370910645;0.05109720677137375;0.9553448557853699;0.9549197554588318;0.9864935874938965;0.195029616355896;0.04688982665538788;0.20000000298023224;0.19066505134105682
65;0.9848380088806152;0.9571851491928101;0.0492793470621109;0.9594253897666931;0.9587175846099854;0.9871952533721924;0.19446949660778046;0.041775062680244446;0.20000000298023224;0.1896233856678009
66;0.9843446612358093;0.9522995948791504;0.04802247881889343;0.9560707807540894;0.9533901214599609;0.9852657318115234;0.193753182888031;0.04446617141366005;0.20000000298023224;0.18823449313640594
67;0.984180212020874;0.9523265957832336;0.050286635756492615;0.9558126330375671;0.9527730345726013;0.9866690039634705;0.19466885924339294;0.045154448598623276;0.20000000298023224;0.18997061252593994
68;0.9851011633872986;0.957933247089386;0.04684058204293251;0.963093101978302;0.9564250707626343;0.9878968596458435;0.1953144073486328;0.04490424320101738;0.20000000298023224;0.19118589162826538
69;0.9845749139785767;0.9552727341651917;0.04875754565000534;0.9569128155708313;0.9581047296524048;0.9864935874938965;0.19455426931381226;0.043644726276397705;0.20000000298023224;0.18979699909687042
