epoch;accuracy;f1_m;loss;precision_m;recall_m;val_accuracy;val_f1_m;val_loss;val_precision_m;val_recall_m
25;0.9877098202705383;0.9625185132026672;0.034781500697135925;0.9592164754867554;0.969629168510437;0.9863367676734924;0.18339115381240845;0.042414166033267975;0.1856236755847931;0.18124999105930328
26;0.9874635934829712;0.9614711999893188;0.035898659378290176;0.9574065208435059;0.9695432186126709;0.985228955745697;0.18387669324874878;0.04022085666656494;0.1856236755847931;0.1822674423456192
27;0.9875866770744324;0.9607007503509521;0.0361674502491951;0.9565075039863586;0.969767153263092;0.9841211438179016;0.18238838016986847;0.03725234046578407;0.18560771644115448;0.1792985498905182
28;0.9880791306495667;0.9626964926719666;0.03351820260286331;0.9570850729942322;0.9722983837127686;0.9855982065200806;0.18051043152809143;0.04107794910669327;0.18560771644115448;0.17588286101818085
29;0.9876892566680908;0.9614832401275635;0.03579479828476906;0.9556789398193359;0.9707233309745789;0.9837518334388733;0.1796792447566986;0.045146092772483826;0.1860465109348297;0.17384259402751923
30;0.9885305166244507;0.9650897979736328;0.03222229331731796;0.9624324440956116;0.9711467623710632;0.9881831407546997;0.1827593892812729;0.039781924337148666;0.1860465109348297;0.17965655028820038
31;0.9880586266517639;0.9630892872810364;0.0332784503698349;0.9590650200843811;0.9708403944969177;0.9844903945922852;0.1819288432598114;0.03893371298909187;0.18560771644115448;0.17849914729595184
32;0.9880175590515137;0.9630020260810852;0.03228524699807167;0.9590975642204285;0.9707159996032715;0.9863367676734924;0.183953195810318;0.04037969186902046;0.18561585247516632;0.18234549462795258
33;0.9882227182388306;0.9632635116577148;0.03373849764466286;0.9587664008140564;0.9715415835380554;0.9881831407546997;0.18219631910324097;0.03359181433916092;0.1856236755847931;0.17899709939956665
34;0.9883663654327393;0.9635652303695679;0.03271140158176422;0.9587937593460083;0.9722579121589661;0.9855982065200806;0.181585893034935;0.03456185385584831;0.18561585247516632;0.17783969640731812
35;0.988899827003479;0.9654138684272766;0.03108271397650242;0.959936261177063;0.974712610244751;0.9881831407546997;0.1816713809967041;0.033586449921131134;0.18559052050113678;0.17800119519233704
36;0.9892897009849548;0.9672279953956604;0.03120620921254158;0.9629020094871521;0.9747757911682129;0.9855982065200806;0.18143625557422638;0.034293919801712036;0.1860465109348297;0.17711295187473297
37;0.9892691373825073;0.9671087265014648;0.03011154942214489;0.963117778301239;0.9743067622184753;0.9903988242149353;0.18211719393730164;0.0301047395914793;0.1860465109348297;0.1785610467195511
38;0.9896179437637329;0.9671849608421326;0.029280828312039375;0.9637963175773621;0.9742985367774963;0.9859675168991089;0.18273209035396576;0.03438972309231758;0.18561585247516632;0.18001991510391235
39;0.9894948601722717;0.9672947525978088;0.0298631452023983;0.962505578994751;0.9755649566650391;0.9867060780525208;0.1841646134853363;0.03384365141391754;0.1856236755847931;0.18277616798877716
40;0.9890229105949402;0.966107964515686;0.030526787042617798;0.9626786708831787;0.9728638529777527;0.988552451133728;0.1828230619430542;0.033705778419971466;0.1860465109348297;0.17972922325134277
41;0.9897410869598389;0.9682377576828003;0.02875744178891182;0.9661445617675781;0.9735782146453857;0.9855982065200806;0.18369066715240479;0.03835005685687065;0.1856236755847931;0.18190407752990723
42;0.9900898933410645;0.9700051546096802;0.02859247475862503;0.9667463898658752;0.9760066866874695;0.9870753288269043;0.18178187310695648;0.038385581225156784;0.1860465109348297;0.1777724027633667
43;0.9904181361198425;0.9699823260307312;0.028724905103445053;0.96498703956604;0.9780751466751099;0.9874445796012878;0.1819312423467636;0.03629416972398758;0.1860465109348297;0.17806848883628845
44;0.9897820949554443;0.9685399532318115;0.028347067534923553;0.9650205969810486;0.975308895111084;0.9878138899803162;0.1835641860961914;0.045964498072862625;0.1860465109348297;0.18118271231651306
45;0.9893307089805603;0.9676229953765869;0.030623774975538254;0.9629741907119751;0.9757245779037476;0.988552451133728;0.1846846044063568;0.0291402917355299;0.1856236755847931;0.18379360437393188
46;0.9897615909576416;0.968518853187561;0.028849974274635315;0.9645823836326599;0.9757329225540161;0.9896602630615234;0.1827603578567505;0.03245048224925995;0.18560771644115448;0.18002529442310333
47;0.9901309013366699;0.9694281816482544;0.02744615450501442;0.9666249752044678;0.9755774736404419;0.990029513835907;0.18294541537761688;0.035771530121564865;0.1860465109348297;0.18001991510391235
48;0.989925742149353;0.9690361022949219;0.027382083237171173;0.9630439877510071;0.9781973361968994;0.9896602630615234;0.18412645161151886;0.028049595654010773;0.1856236755847931;0.18270348012447357
49;0.9896384477615356;0.9681896567344666;0.029304062947630882;0.9630753397941589;0.9766082167625427;0.988552451133728;0.1821802705526352;0.03683607280254364;0.1860465109348297;0.17856644093990326
50;0.9902334809303284;0.9687988758087158;0.028293615207076073;0.9642571210861206;0.976980447769165;0.9892910122871399;0.1848706156015396;0.03270071744918823;0.1856236755847931;0.18415696918964386
51;0.9904181361198425;0.9704607725143433;0.02763509750366211;0.9664236307144165;0.9774016737937927;0.9870753288269043;0.18431437015533447;0.03756371885538101;0.1860465109348297;0.18263620138168335
52;0.9907464385032654;0.9710833430290222;0.02601892501115799;0.9676734805107117;0.9774657487869263;0.9892910122871399;0.18369066715240479;0.03414338827133179;0.1856236755847931;0.18190407752990723
53;0.9906233549118042;0.9704383015632629;0.02716662548482418;0.9663029909133911;0.9779414534568787;0.9870753288269043;0.18133677542209625;0.03610324487090111;0.1856236755847931;0.17747092247009277
54;0.9905412793159485;0.9707392454147339;0.026834117248654366;0.9675425291061401;0.9770079255104065;0.988552451133728;0.18392083048820496;0.0306257214397192;0.18560771644115448;0.18227821588516235
55;0.9905617833137512;0.9707858562469482;0.027776211500167847;0.9667351841926575;0.9780699610710144;0.9855982065200806;0.18123193085193634;0.0421486422419548;0.1860465109348297;0.1767495721578598
56;0.9901924729347229;0.9695660471916199;0.027348175644874573;0.9668534398078918;0.9754037857055664;0.9896602630615234;0.1839676946401596;0.03185534477233887;0.1860465109348297;0.18197673559188843
57;0.9906233549118042;0.9699724912643433;0.026982590556144714;0.968386173248291;0.9748204350471497;0.9859675168991089;0.1827663779258728;0.05683057755231857;0.18560771644115448;0.18002529442310333
58;0.9912388920783997;0.9736418128013611;0.02498917654156685;0.9694688320159912;0.9802615642547607;0.9889217019081116;0.1837209165096283;0.038065552711486816;0.1860465109348297;0.18154069781303406
59;0.9902334809303284;0.9698673486709595;0.02676428109407425;0.9649960398674011;0.9780811071395874;0.9870753288269043;0.18357020616531372;0.03726669028401375;0.1860465109348297;0.18118271231651306
60;0.9911978244781494;0.9722794890403748;0.025010228157043457;0.9681425094604492;0.9791753888130188;0.9863367676734924;0.18349476158618927;0.03744019195437431;0.1860465109348297;0.18111003935337067
61;0.9913004040718079;0.9730140566825867;0.025561392307281494;0.968347430229187;0.9803793430328369;0.9874445796012878;0.18176575005054474;0.03179711103439331;0.18561585247516632;0.1782030612230301
62;0.9913414716720581;0.973533034324646;0.02500511333346367;0.9701166152954102;0.9798014760017395;0.9870753288269043;0.18231868743896484;0.03909304365515709;0.18560771644115448;0.179225891828537
63;0.991033673286438;0.9723066091537476;0.02516646310687065;0.9687578678131104;0.9787089824676514;0.9892910122871399;0.18413124978542328;0.037140488624572754;0.1860465109348297;0.18227282166481018
64;0.9905412793159485;0.9708526134490967;0.026539167389273643;0.9667870998382568;0.97800612449646;0.9896602630615234;0.18250411748886108;0.030018210411071777;0.1860465109348297;0.17928779125213623
65;0.9914440512657166;0.9741826057434082;0.02359742857515812;0.9701282382011414;0.9807503819465637;0.9874445796012878;0.1828419417142868;0.0336790457367897;0.1860465109348297;0.17994724214076996
66;0.9908285140991211;0.9711769819259644;0.026109114289283752;0.9675115346908569;0.9777867794036865;0.9867060780525208;0.1834927350282669;0.038108550012111664;0.1856236755847931;0.18154069781303406
67;0.9906233549118042;0.9715035557746887;0.025170274078845978;0.9664572477340698;0.9796338677406311;0.988552451133728;0.18372000753879547;0.035434406250715256;0.18561585247516632;0.1819094568490982
68;0.9903771281242371;0.9700427651405334;0.026154818013310432;0.9673197865486145;0.9759511351585388;0.9881831407546997;0.18246401846408844;0.03322148695588112;0.1860465109348297;0.17922049760818481
69;0.9912593960762024;0.9736348390579224;0.024060113355517387;0.9701068997383118;0.9799438714981079;0.9855982065200806;0.18187589943408966;0.03308987244963646;0.1856236755847931;0.1783430129289627
70;0.9915261268615723;0.9737947583198547;0.025179294869303703;0.9693676233291626;0.9809526205062866;0.9874445796012878;0.1808244287967682;0.036923523992300034;0.1856236755847931;0.17667151987552643
71;0.9912388920783997;0.973336935043335;0.024409841746091843;0.9696131944656372;0.9797424077987671;0.9874445796012878;0.18209779262542725;0.03291625156998634;0.1860465109348297;0.17849375307559967
72;0.9907464385032654;0.9714649319648743;0.02536958083510399;0.9668238759040833;0.9788544178009033;0.9892910122871399;0.18376320600509644;0.03207326680421829;0.1856236755847931;0.18197673559188843
73;0.9913824796676636;0.9733192324638367;0.023424440994858742;0.9692503809928894;0.9800053238868713;0.9863367676734924;0.1840227097272873;0.043275073170661926;0.18561585247516632;0.18256352841854095
74;0.9920390844345093;0.9763108491897583;0.023253384977579117;0.9711878895759583;0.9836786985397339;0.990029513835907;0.1825290322303772;0.029344718903303146;0.1860465109348297;0.179225891828537
75;0.9910747408866882;0.971907913684845;0.02488011308014393;0.9673522710800171;0.9795060157775879;0.9874445796012878;0.18154402077198029;0.03614240884780884;0.1860465109348297;0.1773417443037033
76;0.9919365048408508;0.9746021628379822;0.024395830929279327;0.9713884592056274;0.980535626411438;0.9874445796012878;0.18257437646389008;0.033643074333667755;0.1856236755847931;0.1797238439321518
77;0.9918133616447449;0.9748754501342773;0.024316132068634033;0.971403181552887;0.9809418320655823;0.9867060780525208;0.18297673761844635;0.03393573313951492;0.1860465109348297;0.18008720874786377
78;0.9918338656425476;0.9740599989891052;0.02368619479238987;0.9697240591049194;0.9814186692237854;0.9878138899803162;0.18157653510570526;0.03170415014028549;0.18561585247516632;0.17783969640731812
79;0.9917107820510864;0.974420428276062;0.022914672270417213;0.9699891209602356;0.9814996719360352;0.9892910122871399;0.1835683137178421;0.0366005003452301;0.1856236755847931;0.18161337077617645
